afelong,afelat,ATEAMid,abialb,betnan,betpen,betpub,cassat,fagsyl,ileaqu,juncomm,junoxy,lardec,picabi,pinhal,pinsyl,quecoc,queile,quepub,querob
21.339,48.526,1957,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1
21.342,48.976,1958,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1
21.345,49.426,1959,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1
21.348,49.876,1960,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1
21.351,50.325,1961,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1
21.355,50.775,1962,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1
21.358,51.224,1963,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1
21.362,51.674,1964,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
21.365,52.123,1965,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
21.369,52.573,1966,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1
21.373,53.022,1967,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
21.377,53.471,1968,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
21.381,53.921,1969,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
21.385,54.37,1970,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
21.389,54.82,1971,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
21.393,55.269,1972,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
21.398,55.718,1973,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
21.403,56.167,1974,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
21.407,56.616,1975,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
21.412,57.065,1976,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
21.417,57.514,1977,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
21.451,60.209,1978,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
21.457,60.657,1979,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
21.464,61.106,1980,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
21.471,61.555,1981,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
21.478,62.004,1982,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
21.485,62.453,1983,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
21.492,62.901,1984,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
21.5,63.35,1985,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
21.516,64.248,1986,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
21.524,64.697,1987,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
21.533,65.145,1988,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
21.542,65.594,1989,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
21.552,66.042,1990,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
21.562,66.49,1991,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
21.572,66.939,1992,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
21.583,67.387,1993,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
21.594,67.836,1994,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
21.606,68.284,1995,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
21.618,68.732,1996,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
21.63,69.181,1997,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
21.644,69.629,1998,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
21.657,70.077,1999,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
21.672,70.526,2000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.841,36.817,2001,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
21.846,37.267,2002,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
21.851,37.718,2003,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0
21.856,38.169,2004,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0
21.861,38.619,2005,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0
21.867,39.07,2006,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0
21.872,39.52,2007,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
21.878,39.971,2008,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0
21.884,40.421,2009,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0
21.89,40.872,2010,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0
21.896,41.322,2011,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0
21.902,41.772,2012,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
21.909,42.222,2013,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
21.915,42.672,2014,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0
21.922,43.123,2015,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
21.929,43.573,2016,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
21.936,44.023,2017,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21.943,44.473,2018,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
21.95,44.923,2019,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
21.958,45.373,2020,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
21.965,45.823,2021,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21.973,77.202,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.981,46.723,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21.99,47.173,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
21.998,47.622,2025,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
22.007,48.072,2026,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
22.016,48.522,2027,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1
22.025,48.972,2028,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1
22.034,49.422,2029,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1
22.044,49.871,2030,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1
22.054,50.321,2031,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1
22.064,50.77,2032,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1
22.074,51.22,2033,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
22.085,51.669,2034,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1
22.095,52.119,2035,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
22.107,52.568,2036,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1
22.118,53.017,2037,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
22.13,53.467,2038,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
22.142,53.916,2039,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
22.154,54.366,2040,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
22.167,54.815,2041,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
22.18,55.264,2042,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
22.194,55.713,2043,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
22.208,56.162,2044,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
22.222,56.611,2045,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
22.237,57.06,2046,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
22.252,57.509,2047,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
22.268,57.958,2048,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
22.284,58.407,2049,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
22.3,58.856,2050,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
22.393,36.361,2052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.401,36.811,2053,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0
22.41,37.262,2054,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0
22.412,61.548,2055,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
22.418,37.712,2056,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0
22.335,59.754,2057,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
22.427,38.163,2058,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0
22.432,61.997,2059,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
22.436,38.614,2060,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0
22.353,60.202,2061,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
22.445,39.064,2062,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
22.454,39.515,2063,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
22.454,62.446,2064,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
22.372,60.651,2065,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
22.464,39.965,2066,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0
22.473,40.415,2067,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0
22.476,62.894,2068,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
22.483,40.865,2069,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22.391,61.1,2070,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
22.493,41.316,2071,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0
22.499,63.343,2072,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
22.504,41.766,2073,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
22.514,42.216,2074,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0
22.627,65.586,2075,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
22.523,63.792,2076,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
22.525,42.666,2077,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
22.536,43.116,2078,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
22.655,66.034,2079,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
22.548,43.566,2080,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
22.559,44.016,2081,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
22.571,44.466,2082,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
22.685,66.482,2083,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
22.583,44.916,2084,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
22.596,45.366,2085,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1
22.716,66.93,2086,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
22.609,45.816,2087,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1
22.622,46.266,2088,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1
22.635,46.715,2089,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1
22.649,47.165,2090,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
22.663,47.615,2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22.678,48.064,2092,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
22.692,48.514,2093,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
22.748,67.379,2094,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
22.708,48.964,2095,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
22.781,67.827,2096,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
22.79,51.211,2097,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1
22.723,49.413,2098,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1
22.807,51.66,2099,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
22.739,49.863,2100,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1
22.816,68.275,2101,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
22.825,52.109,2102,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1
22.756,50.312,2103,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
22.772,50.762,2104,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1
22.844,52.559,2105,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
22.852,68.723,2106,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
22.863,53.008,2107,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
22.883,53.457,2108,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
22.967,55.254,2109,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
22.903,53.906,2110,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
22.989,55.703,2111,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
22.923,54.356,2112,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
23.012,56.152,2113,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
22.945,54.805,2114,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
23.036,56.6,2115,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
23.061,57.049,2116,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
23.086,57.498,2117,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
22.95,36.353,2118,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
22.962,36.803,2119,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23.022,39.056,2120,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0
22.973,37.254,2121,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
23.035,39.506,2122,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0
22.985,37.704,2123,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
22.997,38.155,2124,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
23.062,40.406,2125,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0
23.01,38.605,2126,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
23.076,40.856,2127,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
23.09,41.306,2128,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1
23.105,41.756,2129,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0
23.12,42.206,2130,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0
23.135,42.656,2131,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1
23.199,44.456,2132,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
23.139,58.395,2133,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
23.15,43.106,2134,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0
23.216,44.906,2135,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
23.166,43.556,2136,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
23.166,58.844,2137,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
23.234,45.356,2138,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0
23.183,44.006,2139,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
23.187,70.962,2140,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23.252,45.805,2141,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1
23.13,69.168,2143,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
23.27,46.255,2144,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1
23.144,69.616,2145,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
23.157,70.065,2146,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
23.289,46.704,2147,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1
23.172,70.513,2148,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23.308,47.154,2149,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
23.328,47.603,2150,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1
23.348,48.052,2151,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0
23.369,48.502,2152,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
23.441,61.534,2153,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
23.455,61.982,2154,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
23.469,62.431,2155,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
23.584,51.645,2156,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
23.479,35.442,2157,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
23.39,59.738,2158,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
23.484,62.88,2159,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
23.402,60.187,2160,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
23.603,66.021,2161,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
23.499,63.329,2162,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
23.415,60.636,2163,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
23.623,66.47,2164,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
23.515,63.778,2165,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
23.428,61.085,2166,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
23.644,66.918,2167,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
23.531,64.227,2168,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
23.574,51.196,2169,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1
23.584,65.573,2170,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.525,48.948,2171,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
23.595,52.095,2172,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
23.68,55.241,2173,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
23.534,49.398,2174,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
23.606,52.544,2175,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
23.543,49.847,2176,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23.693,55.69,2177,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
23.618,52.994,2178,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
23.553,50.297,2179,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
23.707,56.139,2180,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
23.629,53.443,2181,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
23.563,50.746,2182,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1
23.721,56.588,2183,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
23.642,53.893,2184,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
23.736,57.037,2185,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
23.654,54.342,2186,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
23.656,39.043,2187,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0
23.667,54.791,2188,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
23.671,39.944,2189,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0
23.678,40.394,2190,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0
23.627,37.241,2191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.686,40.844,2192,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0
23.634,37.691,2193,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
23.757,44.444,2194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23.694,41.294,2195,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0
23.641,38.142,2196,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0
23.703,41.744,2197,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1
23.766,44.894,2198,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23.648,38.592,2199,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0
23.711,42.194,2200,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0
23.776,45.344,2201,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0
23.72,42.644,2202,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0
23.787,45.793,2203,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1
23.729,43.094,2204,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
23.738,43.544,2205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23.747,43.994,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24,46.248,2207,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1
24,35.437,2208,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0
24,34.986,2209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,68.269,2210,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
24,67.82,2211,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
24,67.372,2212,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
24,59.285,2213,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
24,58.837,2214,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
24,58.388,2215,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
24,57.94,2216,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
24,48.495,2217,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
24,48.046,2218,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0
24,47.596,2219,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1
24,47.147,2220,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
24,46.697,2221,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1
24.253,43.994,2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24.262,43.544,2223,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24.271,43.094,2224,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
24.213,45.793,2225,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1
24.28,42.644,2226,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0
24.224,45.344,2227,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0
24.289,42.194,2228,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1
24.352,38.592,2229,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0
24.234,44.894,2230,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24.297,41.744,2231,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0
24.359,38.142,2232,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0
24.306,41.294,2233,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0
24.243,44.444,2234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24.366,37.691,2235,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24.314,40.844,2236,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0
24.373,37.241,2237,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24.322,40.394,2238,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0
24.379,36.791,2239,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
24.249,57.486,2240,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
24.333,54.791,2241,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
24.344,39.043,2242,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
24.346,54.342,2243,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
24.264,57.037,2244,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
24.358,53.893,2245,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
24.279,56.588,2246,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
24.437,50.746,2247,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1
24.371,53.443,2248,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
24.293,56.139,2249,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
24.447,50.297,2250,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
24.382,52.994,2251,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
24.307,55.69,2252,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
24.457,49.847,2253,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
24.394,52.544,2254,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
24.466,49.398,2255,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
24.32,55.241,2256,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
24.405,52.095,2257,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
24.475,48.948,2258,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
24.416,65.573,2259,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
24.426,51.196,2260,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
24.452,64.675,2261,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
24.469,64.227,2262,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
24.356,66.918,2263,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
24.572,61.085,2264,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
24.485,63.778,2265,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
24.377,66.47,2266,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
24.585,60.636,2267,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
